candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
782,6476959,6476959_17.json,https://github.com/sweble/sweble-wikitext,SiblingRangeCollection,sweble-wom3-parent/sweble-wom3-core/src/main/java/org/sweble/wom3/impl/SiblingRangeCollection.java,production,class,False,446,listIterator,5,@Override public,False,True,2,False,,8,ELIGIBLE,,maven,sweble-wom3-parent\sweble-wom3-core,junit4,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.sweble.wom3.impl.SiblingRangeCollection,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,66.547,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00782_6476959_6476959_17
787,12537665,12537665_214.json,https://github.com/oskariorg/oskari-server,GetLayerCapabilitiesHandler,control-base/src/main/java/fi/nls/oskari/control/layer/GetLayerCapabilitiesHandler.java,production,,,,handleAction,9,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00787_12537665_12537665_214
792,42683316,42683316_0.json,https://github.com/jdiemke/delaunay-triangulator,TriangleSoup,library/src/main/java/io/github/jdiemke/triangulation/TriangleSoup.java,production,,,,getTriangles,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00792_42683316_42683316_0
797,43031095,43031095_30.json,https://github.com/android10/frodo,LogSubscriber,frodo-runtime/src/main/java/com/fernandocejas/frodo/aspect/LogSubscriber.java,production,,,,beforeOnCompletedExecution,7,"@Before(""classAnnotatedWithRxLogSubscriber(joinPoint) && onCompletedMethodExecution()"") public",False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00797_43031095_43031095_30
802,43300131,43300131_10.json,https://github.com/DroidsOnRoids/calculator-unit-and-integration-tests,MainPresenterImpl,app/src/main/java/pl/droidsonroids/calculator/main/MainPresenterImpl.java,production,,,,makeCalculation,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00802_43300131_43300131_10
807,1784501,1784501_0.json,https://github.com/vecnatechnologies/dbDiff,ColumnType,core/src/main/java/com/vecna/dbDiff/model/ColumnType.java,production,class,False,66,equals,9,@Override public,True,True,2,False,,9,ELIGIBLE,,maven,core,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.vecna.dbDiff.model.ColumnType,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,25.992,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00807_1784501_1784501_0
812,93754068,93754068_6.json,https://github.com/RBMHTechnology/vind,DocumentFactory,api/src/main/java/com/rbmhtechnology/vind/model/DocumentFactory.java,production,class,False,730,createDoc,3,public,False,True,3,False,,7,ELIGIBLE,,maven,api,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,RUNTIME_FAILED,,,com.rbmhtechnology.vind.model.DocumentFactory,,,,,EXCLUDED,baseline,error:java.lang.runtimeexception:java.io.filenotfoundexception: <path> (the system cannot find the path specified),26.679,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00812_93754068_93754068_6
817,95342834,95342834_0.json,https://github.com/bangarharshit/ConductorMVP,BaseController,mvpconductor/src/main/java/com/harshitbangar/mvpconductor/BaseController.java,production,class,True,48,onCreateView,6,@NonNull @Override protected final,False,True,0,False,,7,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,2.250,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00817_95342834_95342834_0
822,10971357,10971357_14.json,https://github.com/mdpnp/mdpnp,Capnostream,devices/oridion/src/main/java/org/mdpnp/devices/oridion/capnostream/Capnostream.java,production,class,False,560,receiveDeviceIdSoftwareVersion,7,public,False,True,3,False,,6,EXCLUDED,testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,testability_score_below_7,14.099,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00822_10971357_10971357_14
827,65507705,65507705_6.json,https://github.com/jruesga/rview,StringHelper,app/src/main/java/com/ruesga/rview/misc/StringHelper.java,production,class,False,482,obtainQuoteFromMessage,29,"@SuppressWarnings(""StringConcatenationInLoop"") public static",True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.830,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00827_65507705_65507705_6
832,10288113,10288113_22.json,https://github.com/jberkel/whassup,WhatsAppMessage,library/src/main/java/com/github/jberkel/whassup/model/WhatsAppMessage.java,production,class,False,256,filterPrivateBlock,13,static,True,True,0,False,,10,ELIGIBLE,,maven,library,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,1,ASSERTION_FAILED,,,com.github.jberkel.whassup.model.WhatsAppMessage,,,,,EXCLUDED,baseline,[info] whassup library .................................... failure [ 6.616 s],23.776,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00832_10288113_10288113_22
837,91674936,91674936_747.json,https://github.com/apache/servicecomb-java-chassis,HttpUtils,foundations/foundation-common/src/main/java/org/apache/servicecomb/foundation/common/http/HttpUtils.java,production,class,False,133,uriEncodePath,8,public static,True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,7.558,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00837_91674936_91674936_747
842,4298676,4298676_1.json,https://github.com/spring-projects/spring-data-book,QueryDslCustomerRepository,jdbc/src/main/java/com/oreilly/springdata/jdbc/repository/QueryDslCustomerRepository.java,production,class,False,218,findById,8,@Override @Transactional(readOnly = true) public,True,True,0,True,database,9,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.796,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00842_4298676_4298676_1
847,35775200,35775200_8.json,https://github.com/SundeepK/CompactCalendarView,WeekUtils,library/src/main/java/com/github/sundeepk/compactcalendarview/WeekUtils.java,production,class,False,29,getWeekdayNames,23,static,True,True,0,False,,9,ELIGIBLE,,gradle,library,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,Gradle 4.6 requires compatible JDK 8; matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.github.sundeepk.compactcalendarview.WeekUtils,,,,,EXCLUDED,baseline,failure: build failed with an exception.,50.211,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00847_35775200_35775200_8
852,23737510,23737510_83.json,https://github.com/dschulten/hydra-java,AffordanceBuilderFactory,spring-hateoas-ext/src/main/java/de/escalon/hypermedia/spring/AffordanceBuilderFactory.java,production,class,False,402,linkTo,4,@Override public,False,True,0,False,,7,ELIGIBLE,,maven,spring-hateoas-ext,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,de.escalon.hypermedia.spring.AffordanceBuilderFactory,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,56.021,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00852_23737510_23737510_83
857,134450682,134450682_82.json,https://github.com/GoogleCloudPlatform/cloud-opensource-java,ExclusionFiles,dependencies/src/main/java/com/google/cloud/tools/opensource/classpath/ExclusionFiles.java,production,,,,write,22,static,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00857_134450682_134450682_82
862,30350283,30350283_139.json,https://github.com/e-admin/alsigm,NoAsignableDbEntity,archivo/archidoc/src/main/java/deposito/db/ibmdb2/NoAsignableDbEntity.java,production,class,False,242,getIdsDescendientes,64,public,True,True,1,True,database,9,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,146.867,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00862_30350283_30350283_139
867,4298283,4298283_0.json,https://github.com/geosolutions-it/imageio-ext,KakaduUtilities,plugin/kakadujp2/src/main/java/it/geosolutions/util/KakaduUtilities.java,production,class,False,369,initializeRGBChannels,39,public static,True,True,0,True,process_or_native,8,EXCLUDED,external_dependency_risk:process_or_native,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:process_or_native,4.531,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00867_4298283_4298283_0
872,104217624,104217624_60.json,https://github.com/RIPE-NCC/rpki-validator-3,RpkiObjectCleanupService,rpki-validator/src/main/java/net/ripe/rpki/validator3/domain/cleanup/RpkiObjectCleanupService.java,production,class,False,62,cleanupRpkiObjects,7,public,False,True,2,False,,8,ELIGIBLE,,maven,rpki-validator,junit4,${build.release},G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${build.release} not mapped; using build.java_default,,1,2,1,RUNTIME_FAILED,,,net.ripe.rpki.validator3.domain.cleanup.RpkiObjectCleanupService,,,,,EXCLUDED,baseline,error:java.lang.illegalstateexception:failed to load applicationcontext,574.368,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00872_104217624_104217624_60
877,49026875,49026875_0.json,https://github.com/Coffeeboys/RenewPass,CalendarUtil,app/src/main/java/ca/alexland/renewpass/utils/CalendarUtil.java,production,class,False,33,getNextMonthTimeInMillis,9,public static,True,True,0,False,,10,ELIGIBLE,,gradle,app,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,COMPILE_FAILED,,,ca.alexland.renewpass.utils.CalendarUtil,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,2.488,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00877_49026875_49026875_0
882,2442452,2442452_1.json,https://github.com/usc-isi-i2/Web-Karma,KarmaServlet,karma-web/src/main/java/edu/isi/karma/webserver/KarmaServlet.java,production,,,,doGet,128,protected,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.002,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00882_2442452_2442452_1
887,12506813,12506813_0.json,https://github.com/MysterionRise/information-retrieval-adventure,BM25FQuery,lucene4/src/main/java/org/apache/lucene/search/BM25FQuery.java,production,class,False,114,BM25FQuery,8,public,False,True,3,False,,8,ELIGIBLE,,maven,lucene4,junit4,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.apache.lucene.search.BM25FQuery,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,106.892,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00887_12506813_12506813_0
892,3116751,3116751_12.json,https://github.com/androidannotations/androidannotations,ValidatorParameterHelper,AndroidAnnotations/androidannotations-core/androidannotations/src/main/java/org/androidannotations/helper/ValidatorParameterHelper.java,production,class,False,436,noParam,3,public,False,True,1,False,,8,ELIGIBLE,,maven,AndroidAnnotations\androidannotations-core\androidannotations,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,org.androidannotations.helper.ValidatorParameterHelper,,,,,EXCLUDED,baseline,[info] build failure,14.017,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00892_3116751_3116751_12
897,4750321,4750321_17.json,https://github.com/HGitMaster/geotools-osgi,TimeParser,modules/plugin/imagemosaic/src/main/java/org/geotools/gce/imagemosaic/properties/time/TimeParser.java,production,class,False,229,parse,45,public,True,True,0,False,,10,ELIGIBLE,,maven,modules\plugin\imagemosaic,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,1,RUNTIME_FAILED,,,org.geotools.gce.imagemosaic.properties.time.TimeParser,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,26.221,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00897_4750321_4750321_17
902,26686976,26686976_2.json,https://github.com/chicm/CmRaft,RaftNode,cmraft-core/src/main/java/com/chicm/cmraft/core/RaftNode.java,production,,,,getElectionTimeout,5,private,False,True,,,,,EXCLUDED,focal_method_not_directly_testable,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable,0.002,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00902_26686976_26686976_2
907,32651977,32651977_54.json,https://github.com/protostuff/protostuff-compiler,PropertyProviderImpl,protostuff-generator/src/main/java/io/protostuff/generator/PropertyProviderImpl.java,production,class,False,30,getProperty,9,"@SuppressWarnings(""unchecked"") @Override public",False,True,0,False,,7,ELIGIBLE,,maven,protostuff-generator,junit5,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,io.protostuff.generator.PropertyProviderImpl,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,104.074,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00907_32651977_32651977_54
912,1783085,1783085_53.json,https://github.com/richfaces4/components,TreeConverterUtil,iteration/ui/src/main/java/org/richfaces/convert/TreeConverterUtil.java,production,class,False,204,escape,39,public static,True,True,0,False,,10,ELIGIBLE,,maven,iteration\ui,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,RUNTIME_FAILED,,,org.richfaces.convert.TreeConverterUtil,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,7.736,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00912_1783085_1783085_53
917,104355653,104355653_3.json,https://github.com/chenjy16/mall,OrderController,service/settlement-service/src/main/java/com/meiduimall/service/settlement/api/OrderController.java,production,,,,queryShareProfit,8,"@PostMapping(""/queryshareprofit"") public",True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/chenjy16/mall', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\104355653']' returned non-zero exit status 128.",9.644,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00917_104355653_104355653_3
922,106559097,106559097_3.json,https://github.com/HIFILEO/ReactiveArchitecture,NowPlayingInteractor,app/src/main/java/com/example/reactivearchitecture/nowplaying/interactor/NowPlayingInteractor.java,production,class,False,172,processAction,3,public,False,True,2,False,,7,ELIGIBLE,,gradle,app,junit4,1,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,com.example.reactivearchitecture.nowplaying.interactor.NowPlayingInteractor,,,,,EXCLUDED,baseline,failure: build failed with an exception.,20.174,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00922_106559097_106559097_3
927,4643211,4643211_0.json,https://github.com/twitter-archive/elephant-twin,CountTimestampSamplesWritable,com.twitter.elephanttwin/src/main/java/com/twitter/elephanttwin/retrieval/CountTimestampSamplesWritable.java,production,class,False,68,CountTimestampSamplesWritable,4,public,False,True,3,False,,8,ELIGIBLE,,maven,com.twitter.elephanttwin,junit4,${project.build.directory}/generated-sources/thrift,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${project.build.directory}/generated-sources/thrift not mapped; using build.java_default,,1,2,1,ASSERTION_FAILED,,,com.twitter.elephanttwin.retrieval.CountTimestampSamplesWritable,,,,,EXCLUDED,baseline,[info] elephant-twin ...................................... failure [ 0.561 s],4.846,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00927_4643211_4643211_0
932,30000823,30000823_1.json,https://github.com/hpadmanabhan/rdrand-util,RdRandException,lizalab-rdrand-util/src/main/java/net/lizalab/util/RdRandException.java,production,,,,getStatus,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.002,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\00932_30000823_30000823_1
